LDGS_ID,LDGS_NM,LDGS_ADDR,LDGS_ROAD_ADDR,LDGS_LA,LDGS_LO,CTPRVN_NM,GUGUN_NM,EMD_NM,REGION,MARKET,RATING,GSRM_CO,CRTFC_INSTT_NM,CRTFC_DATE,LDGMNT_TY_NM,CRTFC_AT
294,브라운도트 사직야구장점,부산광역시 동래구 사직동 91-44,부산 동래구 사직북로13번길 11,35.1966857216727,129.060125002259,부산광역시,동래구,사직동,부산,국내,-,-,-,-,-,N
295,호텔일루아,부산광역시 해운대구 중동 1509-3,부산 해운대구 달맞이길 97,35.15892646270841,129.1744834558073,부산광역시,해운대구,중동,부산,국내,-,-,-,-,-,N
296,리베로호텔 (구 호텔리베라해운대),부산광역시 해운대구 중동 1380-14,부산 해운대구 구남로29번길 21,35.1624316770729,129.161307765751,부산광역시,해운대구,중동,부산,국내,2성,91.0,한국관광협회중앙회,2023-01,관광호텔업,Y
297,인더스트리호텔,부산광역시 해운대구 우동 542-28,부산 해운대구 구남로24번길 16,35.1615890522839,129.159340997158,부산광역시,해운대구,우동,부산,국내,-,-,-,-,-,N
298,제이비디자인호텔,부산광역시 해운대구 우동 637-13,부산 해운대구 구남로12번길 31,35.1620168,129.1582857,부산광역시,해운대구,우동,부산,국내,2성,80.0,한국관광협회중앙회,2023-01,관광호텔업,Y
300,올라호텔,부산광역시 해운대구 송정동 437-9,부산 해운대구 송정광어골로 49,35.1768652771792,129.196804296611,부산광역시,해운대구,송정동,부산,국내,2성,42.0,한국관광협회중앙회,2023-01,관광호텔업,Y
301,파라다이스호텔부산,부산광역시 해운대구 중동 1408-5,부산 해운대구 해운대해변로 296,35.1601194355049,129.165237485311,부산광역시,해운대구,중동,부산,국내,5성,532.0,한국관광협회중앙회,2023-01,관광호텔업,Y
302,파크하얏트부산,부산광역시 해운대구 우동 1409-3,부산 해운대구 마린시티1로 51,35.1564814586507,129.14178361771,부산광역시,해운대구,우동,부산,국내,5성,269.0,한국관광협회중앙회,2023-01,관광호텔업,Y
303,호텔포레,부산광역시 해운대구 우1동 1367,부산 해운대구 해운대해변로265번길 13-20,35.160832,129.160183,부산광역시,해운대구,우1동,부산,국내,-,-,-,-,-,N
304,토요코인부산해운대2,부산광역시 해운대구 우동 648-2,부산 해운대구 해운대해변로237번길 5,35.15945590026539,129.1573774869175,부산광역시,해운대구,우동,부산,국내,2성,510.0,한국관광협회중앙회,2023-01,관광호텔업,Y
305,선트리호텔,부산광역시 해운대구 중동 1488-7,부산 해운대구 달맞이길 209,35.15947612860655,129.1831996516208,부산광역시,해운대구,중동,부산,국내,2성,32.0,한국관광협회중앙회,2023-01,관광호텔업,Y
306,브라운도트호텔(송정점),부산광역시 해운대구 송정동 422-13,부산 해운대구 송정광어골로 30,35.17873373989394,129.1973276349086,부산광역시,해운대구,송정동,부산,국내,-,-,-,-,-,N
307,소사이어티 에스호텔 해운대,부산광역시 해운대구 우동 637-25,부산광역시 해운대구 구남로12번길 37,35.1615501217584,129.157814350742,부산광역시,해운대구,우동,부산,국내,2성,72.0,한국관광협회중앙회,2023-01,관광호텔업,Y
308,호텔롯데 시그니엘 부산,부산광역시 해운대구 중동 1829,부산 해운대구 달맞이길 30,35.1606221545821,129.168743895972,부산광역시,해운대구,중동,부산,국내,5성,260.0,한국관광협회중앙회,2023-01,관광호텔업,Y
309,캔버스블랙,부산광역시 해운대구 우동 762-25,부산 해운대구 해운대해변로197번길 14,35.15936564127718,129.1529804129582,부산광역시,해운대구,우동,부산,국내,-,-,-,-,-,N
310,엣지 993(edge 993),부산광역시 해운대구 중동 993-3,부산 해운대구 달맞이길62번길 78,35.156397079729,129.175129333111,부산광역시,해운대구,중동,부산,국내,-,-,-,-,-,N
311,MARINE K POOL VILLA,경상남도 남해군 창선면 당항리 349-8,경남 남해군 창선면 동부대로 2821-20,34.9045556672784,128.023465692909,경상남도,남해군,창선면,경상,국내,-,-,-,-,-,N
312,미포오션사이드호텔,부산광역시 해운대구 중동 957-1,부산 해운대구 달맞이길62번길 28,35.1587708072056,129.17080339504,부산광역시,해운대구,중동,부산,국내,2성,28.0,한국관광협회중앙회,2023-01,소형호텔업,Y
314,광장관광호텔,부산광역시 동구 초량동 1200-17,부산 동구 중앙대로214번길 7,35.1161765006974,129.041346012344,부산광역시,동구,초량동,부산,국내,2성,56.0,한국관광협회중앙회,2023-01,관광호텔업,Y
315,프라임관광호텔,부산광역시 동구 수정동 1-62,부산 동구 중앙대로 399,35.1305645906816,129.050204256519,부산광역시,동구,수정동,부산,국내,-,48.0,대한민국_행정안전부,2023-03,관광호텔,Y
316,토요코인 부산역1,부산광역시 동구 초량동 1203-15,부산 동구 중앙대로196번길 12,35.1141197845825,129.040788008794,부산광역시,동구,초량동,부산,국내,2성,359.0,한국관광협회중앙회,2023-01,관광호텔업,Y
317,(주)아이에이치엠 호텔포레 부산역지점,부산광역시 동구 초량동 1162-3,부산 동구 중앙대로296번길 6,35.1225481895982,129.04460303487,부산광역시,동구,초량동,부산,국내,-,47.0,대한민국_행정안전부,2023-03,관광호텔,Y
318,베스트 인 시티 호텔,부산광역시 동구 초량동 48-1,부산 동구 고관로 7,35.12031249463046,129.0414755521803,부산광역시,동구,초량동,부산,국내,-,-,-,-,-,N
320,부산숙박닷컴 게스트하우스,부산광역시 동구 초량동 408-3,부산 동구 초량중로 60,35.1171324139124,129.038522675208,부산광역시,동구,초량동,부산,국내,-,-,-,-,-,N
321,토요코인 부산서면,부산광역시 부산진구 전포동 666-8,부산 부산진구 서전로 39,35.15793796539194,129.0640236521712,부산광역시,부산진구,전포동,부산,국내,2성,301.0,한국관광협회중앙회,2023-01,관광호텔업,Y
322,이비스 앰배서더 부산 씨티 센터,부산광역시 부산진구 부전동 573-7,부산 부산진구 중앙대로 777,35.1618350986638,129.061888143919,부산광역시,부산진구,부전동,부산,국내,3성,207.0,한국관광협회중앙회,2023-01,관광호텔업,Y
324,신신호텔,부산광역시 부산진구 부전동 263-11,부산 부산진구 중앙대로743번길 24,35.159804,129.059013,부산광역시,부산진구,부전동,부산,국내,-,-,-,-,-,N
326,오스카호텔,전라북도 군산시 소룡동 1555-5,전북 군산시 소룡1길 55,35.97329658297759,126.6766977019628,전라북도,군산시,소룡동,전라,국내,-,-,-,-,-,N
327,라이온호텔,부산광역시 부산진구 부전동 519-26,부산 부산진구 중앙대로691번가길 14-7,35.155142936014,129.056150363336,부산광역시,부산진구,부전동,부산,국내,2성,73.0,한국관광협회중앙회,2023-01,관광호텔업,Y
328,사우스반데코 호텔,부산광역시 부산진구 부전동 534-3,부산 부산진구 서면로 6,35.1510174456998,129.058196190063,부산광역시,부산진구,부전동,부산,국내,2성,56.0,한국관광협회중앙회,2023-01,관광호텔업,Y
329,티티호텔,부산광역시 부산진구 부전동 401-12,부산 부산진구 새싹로 35,35.1606445036977,129.05647595728,부산광역시,부산진구,부전동,부산,국내,3성,103.0,한국관광협회중앙회,2023-01,관광호텔업,Y
331,서울YMCA관광호텔,서울특별시 종로구 종로 2가 9,서울 종로구 종로 69,37.5704310325533,126.985547131298,서울특별시,종로구,종로,서울,국내,-,-,-,-,-,N
332,서울 아리랑힐 호텔 동대문,서울특별시 성북구 동선동 4가 26,서울 성북구 아리랑로 8,37.5936583541298,127.016672161833,서울특별시,성북구,동선동,서울,국내,-,190.0,대한민국_행정안전부,2023-03,관광호텔,Y
333,바티카호텔(VATICAHOTEL),서울특별시 종로구 창신동 436-73,서울 종로구 청계천로 341,37.57012365689172,127.0155259032248,서울특별시,종로구,창신동,서울,국내,1성,52.0,한국관광협회중앙회,2023-01,관광호텔업,Y
334,종로크라운호텔,서울특별시 종로구 낙원동 25,서울 종로구 삼일대로30길 9,37.5740569303127,126.988186289905,서울특별시,종로구,낙원동,서울,국내,-,-,-,-,-,N
335,호텔베뉴지,서울특별시 종로구 관수동 125-1,서울 종로구 청계천로 117,37.56859442433215,126.9907407923502,서울특별시,종로구,관수동,서울,국내,-,-,-,-,-,N
336,아워홈아벤트리호텔종로점,서울특별시 종로구 견지동 65-1,서울 종로구 우정국로 46,37.5730598395128,126.983297339197,서울특별시,종로구,견지동,서울,국내,-,-,-,-,-,N
337,센터마크호텔,서울특별시 종로구 관훈동 198-42,서울 종로구 인사동5길 38,37.5725945997533,126.984199188728,서울특별시,종로구,관훈동,서울,국내,3성,250.0,한국관광협회중앙회,2023-01,관광호텔업,Y
338,노블관광호텔,전라남도 여수시 돌산읍  우두리 1047-6,전남 여수시 돌산읍 강남해안로 93,34.7188921,127.7483458,전라남도,여수시,돌산읍,전라,국내,-,-,-,-,-,N
339,호텔이비스앰배서더인사동,서울특별시 종로구 익선동 34-8,서울 종로구 삼일대로30길 31,37.5744408529329,126.989219311582,서울특별시,종로구,익선동,서울,국내,-,363.0,대한민국_행정안전부,2023-03,관광호텔,Y
340,JW메리어트동대문스퀘어,서울특별시 종로구 종로 6가 289-3,서울 종로구 청계천로 279,37.5703952706854,127.008912711316,서울특별시,종로구,종로,서울,국내,5성,170.0,한국관광협회중앙회,2023-01,관광호텔업,Y
341,메이플레이스호텔 서울동대문,서울특별시 종로구 원남동 25,서울 종로구 율곡로 179,37.5761153864099,126.998736183498,서울특별시,종로구,원남동,서울,국내,-,-,-,-,-,N
342,고궁호텔,서울특별시 종로구 원남동 177-1,서울 종로구 율곡로 164,37.57572,126.996795,서울특별시,종로구,원남동,서울,국내,-,-,-,-,-,N
343,신라스테이광화문,서울특별시 종로구 수송동 156,서울 종로구 삼봉로 71,37.5725531570025,126.981150062819,서울특별시,종로구,수송동,서울,국내,3성,338.0,한국관광협회중앙회,2023-01,관광호텔업,Y
344,메이커스호텔,서울특별시 종로구 낙원동 132-2,서울 종로구 돈화문로11길 33,37.57235958361942,126.9895404174086,서울특별시,종로구,낙원동,서울,국내,2성,42.0,한국관광협회중앙회,2023-01,관광호텔업,Y
345,호텔아트리움,서울특별시 종로구 인의동 48-26,서울 종로구 창경궁로 106,37.571884757157,126.998124192176,서울특별시,종로구,인의동,서울,국내,3성,139.0,한국관광협회중앙회,2023-01,관광호텔업,Y
346,루미아호텔 동대문,서울특별시 종로구 숭인동 1405,서울 종로구 난계로29길 19-11,37.57384729531698,127.0222474312563,서울특별시,종로구,숭인동,서울,국내,-,-,-,-,-,N
347,호텔쿠레타케소,서울특별시 종로구 인사동 34-2,서울 종로구 인사동길 20-9,37.5723953898538,126.9871722893305,서울특별시,종로구,인사동,서울,국내,2성,127.0,한국관광협회중앙회,2023-01,관광호텔업,Y
348,호텔썬비,서울특별시 종로구 관훈동 198-11,서울 종로구 인사동7길 26,37.57306904835141,126.9847678053827,서울특별시,종로구,관훈동,서울,국내,2성,42.0,한국관광협회중앙회,2023-01,관광호텔업,Y
349,나인트리프리미어호텔인사동,서울특별시 종로구 관훈동 155-2,서울 종로구 인사동길 49,37.5745525870897,126.983795661777,서울특별시,종로구,관훈동,서울,국내,-,299.0,대한민국_행정안전부,2023-03,관광호텔,Y
350,글루호텔,서울특별시 종로구 이화동 105-2,서울 종로구 율곡로 228,37.5757981766234,127.003962145282,서울특별시,종로구,이화동,서울,국내,2성,53.0,한국관광협회중앙회,2023-01,관광호텔업,Y
351,목시 서울 인사동 호텔,서울특별시 종로구 낙원동 134-2,서울 종로구 돈화문로11길 37,37.5722690152697,126.989335427033,서울특별시,종로구,낙원동,서울,국내,3성,140.0,한국관광협회중앙회,2023-01,관광호텔업,Y
352,오라카이 인사동 스위츠,서울특별시 종로구 낙원동 272,서울 종로구 인사동4길 18,37.57310539343618,126.987353287669,서울특별시,종로구,낙원동,서울,국내,-,213.0,대한민국_행정안전부,2023-03,숙박업(생활),Y
353,호텔DM(호텔디엠),서울특별시 종로구 숭인동 217-19,서울 종로구 난계로29길 73,37.5733333305911,127.019393495828,서울특별시,종로구,숭인동,서울,국내,2성,100.0,한국관광협회중앙회,2023-01,관광호텔업,Y
354,오라카이대학로호텔,서울특별시 종로구 원남동 49-9,서울 종로구 율곡로 180,37.57557118553275,126.9987185329013,서울특별시,종로구,원남동,서울,국내,4성,232.0,한국관광협회중앙회,2023-01,관광호텔업,Y
355,ICON,서울특별시 성동구 도선동 2-5,서울 성동구 고산자로 273,37.5641050411473,127.036002346909,서울특별시,성동구,도선동,서울,국내,-,-,-,-,-,N
356,호스텔 다다-인사(Hostel DADA-INSA),서울특별시 종로구 익선동 46,서울 종로구 삼일대로32가길 33,37.5746487412535,126.989539870839,서울특별시,종로구,익선동,서울,국내,-,-,-,-,-,N
357,Hostel Tommy 호스텔 토미,서울특별시 종로구 와룡동 68,서울 종로구 돈화문로 66,37.57442479910375,126.991197406894,서울특별시,종로구,와룡동,서울,국내,-,-,-,-,-,N
358,호스텔코리아,서울특별시 종로구 와룡동 140,서울 종로구 돈화문로 85,37.5760284958904,126.990259884867,서울특별시,종로구,와룡동,서울,국내,-,-,-,-,-,N
359,미오하우스,서울특별시 종로구 종로 5가 314-7,서울 종로구 청계천로 229,37.5701291438154,127.003033641282,서울특별시,종로구,종로,서울,국내,-,-,-,-,-,N
360,24guesthouse동대문마켓점,서울특별시 종로구 창신동 444-9,서울 종로구 종로46길 22,37.57064771644816,127.0101888039039,서울특별시,종로구,창신동,서울,국내,-,-,-,-,-,N
361,호스텔 클로이,서울특별시 종로구 관철동 35-1,서울 종로구 종로16길 32-4,37.56872938540832,126.9885901000664,서울특별시,종로구,관철동,서울,국내,-,-,-,-,-,N
