hotel_name,road_addr,hotel_id,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
더 리프 호텔 사당점,서울 관악구 남현1길 66,10198,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.4757172860471,126.981118901891
명지 오유,부산 강서구 명지국제6로 21,10199,부산,국내,미등급,27.0,100개 미만,숙박업 기타,분류,35.0922013055378,128.901747135765
명지 더포인트호텔,부산 강서구 명지국제2로28번길 8,10200,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0934071660042,128.908080079934
명지 넘버25,부산 강서구 명지국제2로28번길 7,10201,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0940017105768,128.908164438536
명지 프렌치코드,부산 강서구 명지오션시티5로 8,10202,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.083614202076,128.904199358188
명지 오션시티호텔,부산 강서구 명지오션시티3로 37,10203,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0809088509667,128.902996422423
씨엘오션호텔,부산 강서구 명지국제6로34번길 22,10204,부산,국내,2성,51.0,100개 미만,관광호텔업,분류,35.0906995604347,128.902067834102
방어진 그랜드젬 호텔,울산 동구 북진5길 38,10205,경상,국내,미등급,31.0,100개 미만,여관업,분류,35.4871895159992,129.421381498344
울산 호텔그라운드7,울산 북구 진장1길 7,10206,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.5699602198853,129.359026120403
울산 호텔먹자닷컴,울산 동구 해수욕장2길 39,10207,경상,국내,미등급,48.0,100개 미만,여관업,분류,35.4935536178008,129.428478524713
호텔 프렌치코드,울산 동구 해수욕장5길 26,10208,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.4935015887765,129.428932317529
울산 일산 MVG,울산 동구 해수욕장10길 102,10209,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.490557869178,129.432991443909
울산 일산 올레,울산 동구 해수욕장7길 15,10210,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.4914811145509,129.431703047419
호텔 아델라,부산 영도구 태종로 45,10211,부산,국내,미등급,65.0,100개 미만,일반호텔,분류,35.0938111151261,129.037307340822
그랜드베른 호텔,부산 영도구 해양로 38,10212,부산,국내,2성,60.0,100개 미만,관광호텔업,분류,35.0978830280128,129.059495918807
시타딘커넥트호텔 하리 부산,부산 영도구 동삼오션로 58,10213,부산,국내,미등급,160.0,200개 미만,숙박업(생활),분류,35.0691013982873,129.083174149751
아일랜드호텔 부산 (구 밸류호텔),부산 영도구 태종로 45,10214,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0938111151261,129.037307340822
노스하버호텔,부산 영도구 태종로 45,10215,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0938111151261,129.037307340822
소노 펠리체 델피노,강원 고성군 토성면 미시령옛길 1153,10216,강원,국내,미등급,84.0,100개 미만,관광호텔,분류,38.2102509393852,128.497286551856
라카이 샌드파인,강원 강릉시 해안로 536,10217,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8068870899127,128.90359881543
청초호베스트호텔,강원 속초시 청초호반로 28,10219,강원,국내,미등급,344.0,200개 이상,숙박업(생활),분류,38.1954731,128.5854311
사보이호텔,서울 중구 명동8나길 10,10220,서울,국내,미등급,103.0,200개 미만,관광호텔,분류,37.5617233781504,126.984304594467
스탕달 호텔,대전 유성구 온천북로 14,10221,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.3568371532226,127.344549010268
부산역 호텔 아몬드,부산 동구 중앙대로196번길 12-5,10222,부산,국내,미등급,77.0,100개 미만,일반호텔,분류,35.1137638628318,129.040651801974
부산시티호텔,부산 연제구 신촌로 19,10223,부산,국내,미등급,122.0,200개 미만,관광호텔,분류,35.1826700125908,129.076287998518
유에이치스위트해운대,부산 해운대구 해운대해변로 271,10224,부산,국내,미등급,5.0,100개 미만,숙박업(생활),분류,35.1598501660545,129.161060915165
제주썬 호텔,제주특별자치도 제주시 삼무로 67,10225,제주,국내,5성,224.0,200개 이상,관광호텔,분류,33.4901379571621,126.493998807503
라마다프라자 자은도,전남 신안군 자은면 자은서부1길 163-101,10239,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.8503188,126.0414894
씨원리조트,전남 신안군 자은면 자은서부1길 163-101,10240,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.8502331017327,126.041293247139
라마자 프라자 앤 씨원리조트 자은도,전남 신안군 자은면 자은서부1길 163-101,10241,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.8502331017327,126.041293247139
호텔현대 바이 라한 목포,전남 영암군 삼호읍 대불로 91,10242,전라,국내,4성,208.0,200개 이상,관광호텔업,분류,34.7334749842651,126.38732068369
더 위크앤 리조트,인천 중구 을왕동 773,10243,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.45036959999999,126.3709376
제이앤파크 호텔,인천 중구 용유서로 262-15,10244,경기,국내,3성,80.0,100개 미만,관광호텔업,분류,37.4450066045171,126.379301501537
연화문호텔,인천 중구 용유서로304번길 12,10245,경기,국내,2성,44.0,100개 미만,한국전통호텔업,분류,37.4464261776915,126.376281183445
이비스 스타일 앰배서더 인천 에어포트,인천 중구 제2터미널대로 340,10246,경기,국내,미등급,360.0,200개 이상,관광호텔,분류,37.4811888289557,126.420150826134
K스테이,경기 이천시 신둔면 도자예술로62번길 22,10247,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.2938893315933,127.383739367036
광수 호텔,부산 해운대구 해운대해변로221번길 22,10248,부산,국내,미등급,171.0,200개 미만,일반호텔,분류,35.1602365121875,129.156535290897
라마다 프라자 여수,전남 여수시 돌산읍 강남로 11,10340,전라,국내,미등급,427.0,200개 이상,숙박업(생활),분류,34.7170095090315,127.748280400809
더호텔수,전남 여수시 돌산읍 엑스포대로 71,10341,전라,국내,미등급,125.0,200개 미만,숙박업(생활),분류,34.7326891643057,127.747673233639
그랜드 팰리스 호텔 인천,인천 남동구 호구포로 211,10342,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.4020637447327,126.709189438803
팜파스 리조트 속초,강원 속초시 동해대로 3964,10343,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1890989509844,128.600816793141
파르나스 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 100,10345,제주,국내,5성,307.0,200개 이상,관광호텔_제주,분류,33.2441693950141,126.405574367231
이비스 스타일 앰배서더 서울 용산,서울 용산구 청파로20길 95,10346,서울,국내,4성,591.0,200개 이상,관광호텔업,분류,37.5321681514111,126.960884174116
하남호텔(가칭),경기 하남시 감북로 75,10347,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.516280177782,127.165735294734
moxy 명동,서울 중구 명동8나길 38,10348,서울,국내,미등급,205.0,200개 이상,관광호텔,분류,37.5617094550686,126.982674651463
어반스테이 인천 송도,인천 연수구 아트센터대로168번길 101,10349,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.4052932077337,126.627973305853
L7 명동,서울 중구 퇴계로 137,10350,서울,국내,4성,251.0,200개 이상,관광호텔업,분류,37.5613659177411,126.986980299262
마우나 오션 리조트,경북 경주시 양남면 동남로 1021,10351,경상,국내,미등급,143.0,200개 미만,휴양콘도미니엄업,분류,35.6865182829889,129.370008885192
성호 리조트,경북 경주시 외동읍 영지로 636,10352,경상,국내,미등급,140.0,200개 미만,숙박업(생활),분류,35.7631365999203,129.309443141399
베니키아 스위스 로젠 호텔,경북 경주시 보문로 465-37,10353,경상,국내,3성,60.0,100개 미만,관광호텔업,분류,35.8404958640413,129.292439253972
경주 일성 콘도,경북 경주시 보문로 365,10354,경상,국내,미등급,미분류,200개 이상,휴양콘도미니엄업,분류,35.8485912335593,129.281101550077
머큐어 앰배서더 울산,울산 북구 강동산하2로 7,10355,경상,국내,4성,131.0,200개 미만,관광호텔업,분류,35.6262420218357,129.441102413201
황남관 한옥체험마을,경북 경주시 포석로 1038,10356,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.8335977882717,129.209698159276
한림 리조트,제주특별자치도 제주시 한림읍 일주서로 5083-5,10357,제주,국내,미등급,93.0,100개 미만,휴양콘도미니엄업,분류,33.3894264883825,126.249942134735
그리핀베이,부산 중구 자갈치로59번길 6,10363,부산,국내,미등급,161.0,200개 미만,숙박업(생활),분류,35.0978687412346,129.030901774494
센텀 빅토리아 호텔,부산 해운대구 센텀3로 20,10364,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1678106760758,129.132817784816
부산 센텀 스위트호텔,부산 해운대구 센텀1로 17,10365,부산,국내,미등급,462.0,200개 이상,일반호텔,분류,35.1669376382204,129.131595073229
조선 팰리스 서울 강남,서울 강남구 테헤란로 231,10366,서울,국내,5성,254.0,200개 이상,관광호텔업,분류,37.5028813541774,127.041356540268
엘리에나 호텔,서울 강남구 논현로 645,10367,서울,국내,미등급,52.0,100개 미만,관광호텔,분류,37.5111132057189,127.031412583833
플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,10368,제주,국내,4성,235.0,200개 이상,관광호텔_제주,분류,33.4499888955364,126.918286184573
제주 신화월드 랜딩관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,10369,제주,국내,미등급,1326.0,200개 이상,관광호텔,분류,33.3049726791712,126.31635202613
에코 랜드 호텔,제주특별자치도 제주시 조천읍 번영로 1278-169,10370,제주,국내,미등급,6.0,100개 미만,여관업,분류,33.4553485144602,126.668852765522
호텔28 명동,서울 중구 명동7길 13,10371,서울,국내,3성,83.0,100개 미만,관광호텔업,분류,37.5643544231208,126.98397014134
에이치에비뉴 광안리해변점,부산 수영구 광안해변로278번길 42,10372,부산,국내,2성,33.0,100개 미만,관광호텔업,분류,35.1539704411162,129.124515022228
뉴 라온 스테이,경남 진주시 영천강로 166,10373,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1784281851673,128.139520439833
브라운도트 충무공점,경남 진주시 영천강로 164,10374,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1781158647626,128.139551427965
진주 뉴 그랜드,경남 진주시 에나로 97,10375,경상,국내,미등급,53.0,100개 미만,일반호텔,분류,35.1777822909958,128.139973243385
진주 골든 비즈니스,경남 진주시 에나로 101,10376,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1777970128245,128.140352937111
충무공동 피렌체,경남 진주시 에나로 103-7,10377,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1782045244358,128.140310877185
호텔 스카브로,제주특별자치도 서귀포시 예래해안로 15,10378,제주,국내,미등급,41.0,100개 미만,관광호텔,분류,33.2333626368091,126.370104409984
엠제이 리조트,제주특별자치도 제주시 구좌읍 해맞이해안로 1651,10379,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5292043386993,126.880092286497
카사로마 호텔,제주특별자치도 서귀포시 태평로 347,10380,제주,국내,3성,108.0,200개 미만,관광호텔,분류,33.2468268701551,126.557857908504
통영이에스리조트,경상남도 통영시 산양읍 척포길 628-113,10382,경상,국내,3성,106.0,200개 미만,가족호텔업,분류,34.7664424,128.410317
롯데호텔 울산,울산광역시 남구 삼산로 282 (삼산동),10383,경상,국내,5성,200.0,200개 이상,관광호텔업,분류,35.5386361445316,129.338055247345
티롤관광호텔,서울 서초구 나루터로 64,10384,서울,국내,2성,83.0,100개 미만,관광호텔업,분류,37.5150460707575,127.016987208374
호텔 오션뷰,부산 수영구 광안해변로278번길 42,10385,부산,국내,2성,30.0,100개 미만,관광호텔업,분류,35.1539704411162,129.124515022228
그랜드 워커힐 서울,서울특별시 광진구 워커힐로 177,10386,서울,국내,5성,539.0,200개 이상,관광호텔업,분류,37.5557741,127.1109118
부산비즈니스호텔(delete),부산광역시 부산진구 부전로 67,10387,부산,국내,미등급,234.0,200개 이상,관광호텔,분류,35.156057,129.0546388
소노벨 변산,전라북도 부안군 변산면 변산해변로 51,10388,전라,국내,4성,504.0,200개 이상,가족호텔업,분류,35.6317103,126.4701361
브리드호텔 양양,강원 양양군 현남면 인구항길 17,10389,강원,국내,3성,35.0,100개 미만,관광호텔업,분류,37.9707975,128.7619086
평택 라센느 호텔,경기 평택시 도일유통길 13-27,10390,경기,국내,2성,52.0,100개 미만,관광호텔업,분류,37.0405681657136,127.098739638803
오크우드 프리미어 코엑스 센터,서울 강남구 테헤란로87길 46,10391,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5109823973192,127.058205573267
소피텔 앰배서더 서울 호텔 & 서비스드 레지던스,서울 송파구 잠실로 209,10392,서울,국내,5성,403.0,200개 이상,관광호텔업,분류,37.5138710747422,127.106364392884
골든캐프관광호텔,대구광역시 동구 율암로 156-28,10393,경상,국내,2성,54.0,100개 미만,관광호텔업,분류,35.8832975,128.7041013
베니키아 호텔 포항,경북 포항시 남구 중앙로 128,10394,경상,국내,미등급,미분류,200개 이상,미분류,미분류,36.0245343070192,129.368518480316
코너호텔,서울특별시 송파구 석촌동 송파대로 385,10395,서울,국내,2성,39.0,100개 미만,관광호텔업,분류,37.5016456,127.1097659
포항 노블리온 호텔,경상북도 포항시 남구 희망대로659번길 20 (대잠동),10396,경상,국내,2성,42.0,100개 미만,관광호텔업,분류,36.0123168,129.3467658
샤이어호텔,부산광역시 부산진구 부전로 18-5,10397,부산,국내,2성,71.0,100개 미만,관광호텔업,분류,35.1522225,129.0571234
장유 아몬드 키즈 호텔,경남 김해시 번화1로67번길 16,10398,경상,국내,2성,29.0,100개 미만,소형호텔업,분류,35.193086661474,128.798132860757
주니비노 호텔,서울특별시 마포구 양화진2길 31 (합정동),10400,서울,국내,3성,68.0,100개 미만,관광호텔업,분류,37.5478257,126.9115867
글래드 라이브 강남,서울 강남구 봉은사로 223,10401,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5083895780457,127.036370411584
